web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225228-46","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lunge to Single Arm Row
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/345/lunge-to-single-arm-row/","Place a cable pulley in the highest position, and attach a single handle. Stand facing the pulley balancing on the left foot with the right knee lifted as high as the hip and the right knee bent about 90 degrees. Grip the handle in the right hand so that the right palm is facing the center of the body. Lift the left arm out straight and a little above the shoulder. Lower the right leg back behind the body into a static lunge with the right knee close to the floor. Keep the right arm straight out in front of the body holding the handle. At the bottom of the movement, push the left foot into the floor and pull back with the right hand. Swing the right leg forward off the ground to balance on the left leg. Opon standing up, row the right hand back to the chest. Pause for one second before slowly straightening the right arm and lowering back into a lunge position with the right leg behind. 
			

		Share:","Lunge to Single Arm Row","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/345-1.jpg"
"1712225230-47","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Low Windmill
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/387/low-windmill/","Stand with the feet wider than shoulder-width apart, and hold a kettlebell in the right hand so that it is hanging down along the front of the right thigh. Point the left arm straight overhead and sink back into the hips to lower the kettlebell in the right hand along the inside of the right leg right while looking up at the left arm. To stand up, push the right leg into the floor and push the hips forward while raising the back up straight and tall. 
			

		Share:","Low Windmill","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/387-1.jpg"
"1712225232-48","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lateral Waves
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Heavy Ropes
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/377/lateral-waves/","Securely attach a heavy rope to an anchor point, grab one end of the rope in each hand with the palms down. Stand with the feet about shoulder-width apart with both the hips and knees slightly bent, and hold both lines of rope directly in front. Hold one end of the rope in each hand and keep the elbows close to the body. Move both ends of the rope side-to-side so that both lines are creating waves while on the ground, and keep the hips bent allowing them to move along with the upper body while sweeping the rope back and forth along the ground. Keep the rope gripped firmly with both hands at the same time for the duration of the exercise. 
			

		Share:","Lateral Waves","Heavy Ropes","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/377-1.jpg"
"1712225234-49","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lateral Lunge Wood Chop
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/347/lateral-lunge-wood-chop/","Place a cable pulley at shoulder-height, and attach a single handle. Stand with the pulley to the right of the body, then reach across the body and grip the handle with the left hand first before placing the right hand on top, lacing the fingers together. Start with the body centered on the right leg, then push off the right foot while stepping directly to the left into a sideways lunge. As the left foot hits the ground, keep both arms out straight in front of the body and twist the body so that the handle moves from above the right shoulder to the front of the left leg as the body sinks back into the left hip. At the bottom of the movement, push off the left foot and slowly rotate the arms across thebody to return hands to the starting position above the right shoulder.
			

		Share:","Lateral Lunge Wood Chop","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/347-1.jpg"
"1712225236-50","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lateral Hurdle Run
			    
			    

	
		Target Body Part:
		Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		Hurdles
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/226/lateral-hurdle-run/","Step 1
Starting Position: Stand to the side of the hurdles so that they are lying to your left, your feet should be hip-width apart with the knees slightly bent.  Bend your hips and drop into an athletic ready position so that your knees are slightly bent and your chest is directly over your toes.  Your arms should be bent with the elbows fixed at approximately ninety degrees (during the drill ensure that the swinging is coming from the shoulder joint and not from the elbows).  Shift your bodyweight so that your weight is in your right leg.  Pick the left foot up so the left hip is at ninety degrees and prepare to place the left foot on the ground beween the first two hurdles while pushing the right foot in to the ground to move your body to your left.  Maintain an abdominal contraction and straight spine during this drill and keep your feet parallel so your toes are pointed straight ahead (in the same direction that you are facing).
 
Step 2
When your left foot hits the ground, shift your bodyweight into your left leg, pick up the right foot to the point where the right hip is approximately ninety degrees, lift the foot over the hurdle and bring it to the ground next to the left foot.
 
Step 3
Explosively push your right foot into the ground and pick up the left foot until the point where the left hip achieves approximately ninety degrees of flexion and continue running over the hurdles allowing both feet to touch the space in between each individual hurdle.
 
Step 4 
Exercise Variation: Once you have run over the hurdles moving to your right, change directions and run over the hurdles moving to your left.  Once you establish the rythym and pace of the movement, keep your head and eyes raised so that you are looking straight ahead where your opponent would be during an athletic competition.
Make sure to land softly as you step between the hurdles, land on the ball of the foot and roll down to the heel and keep your weight back in your hips and you run through the drill.
			

		Share:","Lateral Hurdle Run","Hurdles","Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/226-1.jpg"
"1712225238-51","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lateral Crawls
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/328/lateral-crawls/","Start in a push-up position with the hands shoulder-width apart and the legs straight out directly behind the body about hip-width apart. Squeeze the thighs and glutes and move the right hand and the right foot directly to the right. Once that hand and foot are on the ground, bring the left hand and foot towards the middle of the body. As soon as the left hand and foot are placed on the ground, start the next phase of movement with the right hand and foot. Alternate this arm and leg action for the desired distance.
			

		Share:","Lateral Crawls","No Equipment","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/328-1.jpg"
"1712225240-52","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Kneeling Wood Chop
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/340/kneeling-wood-chop/","Place a cable pulley at the highest position, attach a rope handle, grip both ends of the rope so that the thumbs are pointed up to the ceiling, and lower body into a kneeling position. Kneel so that the left knee is on the floor and the right foot on the ground keeping the pulley on the right side of the body. Keep the back straight while pulling the rope down to the chest then pushing it down in front of the left hip and turning the hands away from each other (do not allow the upper body to move while bringing the resistance across the body.) At the bottom of the movement pause for one second before slowly reversing the motion to return the weight to its original starting position. 
			

		Share:","Kneeling Wood Chop","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/340-1.jpg"
"1712225242-53","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Kneeling Hay Baler
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/341/kneeling-hay-baler/","Place a cable pulley at the lowest position, attach a rope handle, grip both ends of the rope so that the thumbs are pointed up to the ceiling, kneel down and place the left foot forward with right knee behind the body keeping the right side of body next to the machine. Keep the back straight while pulling the rope up to the chest then pressing it up in front of the left shoulder. Keep the hands close together (do not allow the upper body to move while bringing the rope across the body.) At the top of the movement pause for one second before slowly reversing the motion to return the weight to its original starting position. 
			

		Share:","Kneeling Hay Baler","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/341-1.jpg"
"1712225245-54","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Inverted Flyers
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/144/inverted-flyers/","Step 1
Starting position: Stand with feet hip-width apart. In this position, gently contract your abdominal / core muscles (""bracing"") to stiffen your torso and stabilize your spine. Depress and retract your scapulae (pull your shoulders down and back) without arching your low back while keeping your arms hanging comfortably along your side.
Step 2
Keep the right foot planted on the ground, (maintain balance through the movement by pressing the right foot into the ground while extending the leg and squeezing (contracting) both the thigh and glute muscles), lift the left knee so that it is straight in front of the hip and the hip is at a ninety degree angle.  Bend the arms at ninety degree angles, as you raise the left knee, swing the right arm forward to flex the right shoulder while swinging left arm back to create shoulder extension.
Step 3
Maintain the abdominal bracing to keep the core stiff and the spine straight, lean forward on the right hip while simultaneously extending the left hip behind your body, at the same time reach forward with the right arm to create right shoulder flexion and move the left elbow back to create left shoulder extension.  Keep the right foot firmly planted into the ground to maintain balance and stability.
Step 4
Continue flexing forward on the right hip (continue squeezing the right thigh and glutes to help maintain stability) while reaching forward with the left arm and extending the right leg backwards (into hip extension).  To help maintain balance, find a spot on the floor and fix your gaze on that spot, this will create additional stability.
Step 5
At the point where you feel your end range-of-motion while balanced on your right leg, reach forward with the left arm to fully extend the elbow while flexing the shoulder at the same time extend the left leg straight back to create full hip extension.  Point the toes of the left foot towards the wall behind you in order to move into full extension of the left hip (and concurrent flexion of the right hip); continue to maintain abdominal bracing to ensure balance and stability.  Try to keep the hips level and do not let the left hip drop towards the floor or roll away from the right (planted) leg.  Hold this position for 3-5 seconds.
Step 6
Maintain abdominal bracing and begin to lean back into the right hip while pulling the left hip forward (back into flexion) and the left arm back down towards your midsection.  Return to an upright, standing position and repeat for a specific number of repetitions or a certain period of time.  Alternate legs and repeat for the same number of repetitions or period of time.
 
Step 7
Exercise Variation: To add resistance and increase the level of difficulty, hold a dumbbell in your left hand (the weight should be in the hand opposite of the standing (balance) leg).
 

If balancing on the right leg, use the left leg to help move into a position of flexion on the right hip; pointing the left leg backwards while pointing the toes and straightening the legs will help move the right hip into a position of flexion.

			

		Share:","Inverted Flyers","No Equipment","Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/144-1.jpg"
"1712225247-55","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Inchworms
			    
			    

	
		Target Body Part:
		Abs, Arms, Back, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/254/inchworms/","Step 1
Starting Position:  From a standing position with your feet together or slightly apart, stiffen (“brace”) your abdominal muscles to stabilize your spine.   

Step 2
Gently exhale and bend forward from your hips (""hip hinging""), keeping your knees extended (but not locked), and extend your arms in front of your body while slowly lowering your torso towards the floor until you can place your fingers or palms of your hands on the floor in front of your body.  Maintaining a flat spine and a soft bend in your knees during this movement is acceptable.

Step 3
Slowly begin to walk your hands forward (6-12” or 12 ½ - 25 cm steps) without moving your feet (your heels will begin to rise off the floor).  Continue walking yourself forward until you reach a full-push-up position where your spine, hips and head are level with the floor (plank position).

Step 4
Perform one full push-up, lowering your chest and hips simultaneously to the floor while maintaining a rigid torso and head aligned with your spine.  Do not allow your low back to sag or your hips to hike upwards during this downward phase.  Continue to lower yourself until your chest or chin touch the floor. Allow your elbows to flare outwards during the lowering phase.   

Step 5
Press upwards through your arms while maintaining a rigid torso and head aligned with your spine.  Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms fully extend at the elbows.  Slowly begin walking your feet forward towards your hands, taking 6-12” steps without moving your hands.  Maintain a flat spine throughout and continue walking until your feet are close to your hands.  

Step 6
Repeat this movement and continue for 10 – 15 yards (9-13 m).

Step 7
Exercise Variation:  You can progress this exercise by adding multiple push-ups in the lowered position.

To maximize the benefits of this exercise and reduce the potential for injury, it is important to monitor the position of your spine throughout the exercise.  Focus on keeping your spine flat and avoid any rounding of your low back.  Smaller steps help maintain correct body position.  Reaching too far forward with your arms will put unnecessary stress on the shoulders. 

			

		Share:","Inchworms","No Equipment","Abs, Arms, Back, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/254-1.jpg"
"1712225251-56","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","High-low Partner See-saw
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/289/high-low-partner-see-saw/","With a partner, stand facing one another each with one handle or end of a resistance band. With both partners keeping the arms straight, one parter will lower into a squatting position and bring the arms between the legs while the other partner stands with arms extended over head. Keeping the band taut at all times, partners will simultaneously switch positions so that one is always pulling up on the band and one is always pushing down on the band. 
			

		Share:","High-low Partner See-saw","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/289-1.jpg"
"1712225253-57","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","High Windmill
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/386/high-windmill/","Stand with the feet wider than shoulder-width apart, and hold a kettlebell in the left hand pressing the kettlebell straight overhead. Keeping the left arm straight during the movement. Hold the right arm by the body and keep the back straight while sinking back into the left hip. Turn to look up at the left hand while allowing the right arm to drop along the inside of the right leg. To stand up, push the right leg into the floor and push the hips forward while raising the back up straight and tall.
			

		Share:","High Windmill","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/386-1.jpg"
"1712225255-58","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Hexagon Drill
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		Cones
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/207/hexagon-drill/","Step 1
Starting Position: Set up six cones in a hexagon, making each segment about 2 feet long.  Each cone should be about 2-3 feet from the center point allowing enough room for you to take a large step.  Stand in the middle of the hexagon in line with a cone.  This will be your starting point.  Stand with your feet hip-width apart, toes pointing forward and arms by your sides. Stiffen your abdominal muscles (“brace”) to stabilize your spine, then depress and retract your scapulae (pull shoulders down and back) without arching your low back. Hold your chest up and out, tilt your head slightly up.  Shift your weight over your heels.

Step 2
Ready Position:  Maintaining abdominal bracing, bend the knees and hinge at the hips (shift hips back) bringing the torso forward.  Allow the arms to flex (bend) at the elbow and remain close to your sides.  Shift your weight to the balls of your feet.

Step 3
Action:  With the left leg, take a large step forward toward the cone into a lunge while simultaneously driving and extending the right arm forward and down, palms facing in, to the lightly touch the top of the come.  Drive your left elbow backwards.  The left (swing) leg should initiate contact with a heel strike first, slowly transferring your body weight into the leading (forward) foot placed firmly on the floor. As you load into this leg, avoid any sideways tilting or swaying in your upper body and try not to move the stance (supporting) foot. As you lunge forward, focus more on dropping your hips towards the floor rather than driving your hips forward. This will help control the amount of forward movement of your shinbone (forward tibial translation) over your foot.  Immediately push off your left foot and bring it back to center.

Step 4
Moving counter clockwise to the next cone (left front rotational), rotate to the left, pivoting off your right foot and lunging with your left leg aligning your feet and hips in the direction you are stepping (toward the cone). Follow the same technique as listed in step 3.  Immediately push off your left foot and bring it back to center. 

Step 5
Continue counter clock-wise until you reach your starting point.  Repeat the drill lunging forward with your right foot and moving clock-wise.

Step 6
Exercise Variations:  (1) Perform this drill extending the same side arm toward the cone.  In this case, the opposite elbow would drive back behind the body.  (2) Once you become comfortable with the oblique angle lunges, you can focus more on exploding to the cone.  To increase the amount of explosion, widen the hexagon allowing you to take a couple steps forward then lunge to touch each cone.  Placing a cone in the middle will provide a reference point. 
 

It would be beneficial to practice the directional movements with stepping first to make sure your hip and foot alignment is correct before moving to the lunge. You may also have to adjust the size of the hexagon to a distance appropriate for you to perform the exercise correctly. Keep your arm movements strong and controlled.

			

		Share:","Hexagon Drill","Cones","Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/207-1.jpg"
"1712225257-59","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Hang Clean
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/312/hang-clean/","Stand with the feet hip-width apart while tightly holding a barbell at the waist with the hands approximately shoulder-width apart. Bend slightly at the hips while keeping the back straight, and lower the bar to slightly above the knees. Explosively elevate the shoulders and drive the hips forward, and pull the bar upward. As the bar passes the belly button, pull the body forcefully down under the bar and snap the elbows forward. Slide the feet out to slightly wider than shoulder-width apart and drop the hips below the knees to catch the bar on the front of the shoulders (so the palms are facing the ceiling with the elbows pointed straight ahead.) Stand all the way up. Lower the bar back to the starting position under control. 
			

		Share:","Hang Clean","Barbell","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/312-1.jpg"
"1712225260-60","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Halo
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Chest, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/394/halo/","Stand with the feet approximately shoulder-width apart and hold a kettlebell by the horns directly in front of the chest. Keep the back straight while moving the kettlebell from in front of the chest to over the right shoulder, reaching across the body with the left arm. Continue moving the kettlebell around and behind the head to bring it back to the chest by passing it over the left shoulder. Continue for the desired number of repetitions before switching directions.
			

		Share:","Halo","Kettlebells","Back, Butt/Hips, Chest, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/394-1.jpg"
"1712225262-61","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Half Turkish Get-up
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/381/half-turkish-get-up/","Lie on the ground on the right side, with the body curled in the fetal position and the kettlebell in the right hand. Roll over to the back facing the ceiling with the left leg out straight about 45 degrees and the right knee bent so that the right foot is flat on the floor. Grip a kettlebell tightly in the right hand and hold it straight overhead while keeping the left arm directly out to the left side. Keeping the eyes on the kettlebell throughout the movement, lift the right shoulder off the ground by pushing up on the left elbow and onto the left hand. Push the right foot into the floor lift the hips off the floor. Hold the bridge position for 2-3 seconds before lowering the hips down to the floor and rolling the back down to finish on flat on the floor. 
			

		Share:","Half Turkish Get-up","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/381-1.jpg"
"1712225264-62","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Front Squat to Overhead Press
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/315/front-squat-to-overhead-press/","Place a barbell in a rack at approximately shoulder-height. Grip the bar with hands approximately shoulder-width apart and dip under the bar to bring it off the rack and step backwards and let it rest across the front of the shoulders so that the palms are facing the ceiling and the elbows are pointed straight ahead. Keep the back straight while squatting down, holding the weight on the front of the shoulders. When returning to the standing position press the feet into the ground and quickly extend both arms to press the barbell overhead. Return the weight to the shoulders with control and repeat.
			

		Share:","Front Squat to Overhead Press","Barbell","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/315-1.jpg"
"1712225266-63","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Front Squat
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/22/front-squat/","Step 1
Starting Position: Stand with your feet slightly wider than hip-width, facing outward or turned slightly outwards while holding a dumbbell in each hand by your sides, with palms facing inwards. Depress and retract your scapulae (pull shoulders down and back).
 
Step 2
Stiffen your core and abdominal muscles (“bracing”) to stabilize your spine. Curl the dumbbells to a starting position where they rest on the front edge of your shoulders or just in front of your shoulders. Hold your chest up and out, tilt your head slightly up, and shift your weight over your heels.
 
Step 3
Downward Phase: Start the downward phase by first shifting your hips backwards then downwards to create a hinge-like movement at your knees. As you lower your hips the knees will then start to shift forward slowly, but try to control the amount of forward translation (movement) of the tibia (shinbone). Attempt to keep your back flat.
 
Step 4
Continue to lower yourself until your thighs are parallel or almost parallel with the floor, or until your heels begin to lift off the floor, or until your torso begins to round or flex forward. Monitor your feet, ankles and knees, ensuring that the feet don't move, the ankles do not collapse in or out and the knees remain aligned over the second toe.
 
Step 5
Lowered Position: From the front, the knees should continue to remain aligned over the second toe and body weight should be evenly distributed over both feet. From the side, the position of the tibia (shinbone) and torso should be parallel with each other and the low back should appear flat or showing the beginning of some rounding.
 
Step 6
Upward Phase: While maintaining your back, chest and head-up position, exhale and extend the hips and knees by pushing your feet into the floor through your heels. The hips and torso need to rise together while keeping the heels flat on the floor and knees aligned over the second toe. Continue extending until you reach your starting position.
Technique is very important in this lift. The tendency is to hold the tibia (shinbone) too vertical which forces you to lean your torso too far forward. Using a mirror for feedback, shift your tibia forward while keeping your heels on the floor, then bring your torso upright back (moving it more upright), but do so from the hips and not through the low back. Squeeze your abdominals to help prevent excess arching in the back with this correction.
			

		Share:","Front Squat","Dumbbells","Back, Butt/Hips, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/22-1.jpg"
"1712225268-64","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Forward Linear Ladder Drill
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Ladder
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/175/forward-linear-ladder-drill/","Step 1
Starting Position: Stand with your feet hip-width apart at the end of the ladder so it is directly in front of you.
 
Step 2
Push off with your left leg exploding into triple extension (foot is plantar-flexed, knee and hip are extended) while picking up the right leg to step into the next square.
 
Step 3
Push your left leg into triple extension (think about pushing the ground away from you) explosively drive the right knee straight up while maintaining a tall, straight spine; when the right knee is raised, the left arm should be forward in shoulder flexion and the right arm should be back in shoulder extension.
 
Step 4
Plant the right foot in the next square forward, explosively drive the right foot into the ground to create triple extension with the right leg while explosively lifting the left knee up towards the chest; maintain a tall, straight spine while explosively driving the arms into shoulder flexion and extension to help maintain the forward momentum. 
 
Step 5
Bring the left foot down and place it in the next square forward and explode into triple extension with the left leg while driving the right knee straight up; continue running forward down the ladder placing one foot in each square and emphasizing explosive leg action to rapidly move into triple extension each time you are pushing off and moving forward; keep your chest lifted, your spine straight and tall and use explosive arm swings to help maintain forward momentum through the course of the ladder.
  
Step 6
Exercise Variation:   Instead of placing one foot in each square, increase the leg action to place two feet in each square; maintain rapid arm action swinging the arms forward from the shoulder joint. 

Focus on explosive actions with your legs and pick the knees up rapidly--the faster you pick your knees up, the faster and more explosive you can move your leg into triple extension to drive your momentum forward.

			

		Share:","Forward Linear Ladder Drill","Ladder","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/175-1.jpg"
"1712225270-65","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=2","Forward Linear Jumps
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/177/forward-linear-jumps/","Step 1
Starting Position: Stand with your feet hi-width apart, depress and retract your scapulae (pull your shoulders down and back) without arching your low back, and ""brace"" (engage your abdominal / core muscles) to stiffen your spine.
 
Step 2
Downward Phase: Begin your downward phase by first shifting your hips backwards then slowly moving downwards to create a hinge-like movement at your knees. Continue to lower yourself until your feel your heels about to lift off the floor. Try to maintain a flat back by bending forward at the hips. Keep your head facing forward or to the floor, and extend your arms to reach directly behind you while keeping the elbows straight.
 
Step 3
Jumping Movement: With ONLY a very brief pause at the bottom of your downward phase, explode forward and upwards through your lower extremity while throwing your arms overhead to achieve triple extension (pushing and extending your ankles, knees and hips simultaneously). As your jump into the air, try to keep your feet next to each other.
 
Step 4
While in the air traveling forward pull your legs in front of you while keeping your feet next to each other in order to prepare for the landing.  Your head should be level with your eyes looking to the spot on the floor where you want to land.
 
Step 5
Your legs should be in front of you with the feet parallel next to each other, bend the knees and flex the hips to prepare to absorb the impact forces of the landing.  Keep your eyes on the floor to prepare for the landing.
 
Step 6
Landing phase: Keep your feet parallel next to each other and attempt to land softly on the whole foot, let the balls of the feet hit the ground first and quickly roll down to your heels while sinking your weight back into your heels and hips.  Use the rapid bending of the hips and knees to absorb the impact forces of the landing, do not land with a straight or hyper-extended knee as this could create an injury.
 
Step 7
Exercise Variation: Perform multiple jumps in a row, minimize the amount of time on the ground, as soon as you land and absorb the forces in the legs and hips explode off the ground into the next jump.
Your body will follow your eyes so be sure to look to the spot on the floor where you want to land and keep your legs and hips soft, ready to absorb the impact forces upon landing. 
			

		Share:","Forward Linear Jumps","No Equipment","Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/177-1.jpg"
