web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225519-47","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Lateral Raise
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/26/lateral-raise/","Step 1
Starting Position: Stand holding dumbbells in your hands with a closed, neutral grip (thumbs around the handles and palms facing your body). Position the dumbbells alongside your thighs with your elbows extended or holding a slight bend. Assume either a split-stance position to stabilize your body or position your feet slightly wider than hip-width apart.
 
Step 2
Stiffen your torso by contracting your abdominal and core muscles (""bracing""), and depress and retract your scapulae (pull your shoulders down and back), maintaining this position throughout the exercise. Your head position should be aligned with your spine.
 
Step 3
Upward Phase: Exhale and slowly raise the dumbbells up and out to your sides. Your elbows and upper arms should rise together and be slightly ahead of your forearms and dumbbells. As your arms move past 60 - 70 degrees (nearing shoulder level), rotate them slightly upwards so that the front edge of the dumbbells point slightly upwards. Continue raising the dumbbells until your arms are level with your shoulders and approximately parallel with the floor. Maintain your torso erect (no arching your low back) and neutral wrist position (avoid flexion and extension of your wrists).
 
Step 4
Downward Phase: Inhale and gently lower the dumbbells back towards your starting position keeping your elbows slightly extended and holding the neutral grip position. Maintain your foot, torso, shoulder and wrist positions while lowering the dumbbells and rotating them slightly downwards as your arms pass that 60-70 degree mark.
As this exercise traditionally positions the arms into internal rotation during the lift, the slight external rotation initiated at the 60-70 degree mark may reduce potential impingement in the shoulder joint.
			

		Share:","Lateral Raise","Dumbbells","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/26-1.jpg"
"1712225522-48","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Kneeling Reverse Fly
			    
			    

	
		Target Body Part:
		Back, Shoulders
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/128/kneeling-reverse-fly/","Step 1
Starting Position: Kneel on a mat holding resistance cable or band handles in both hands with your arms fully extended in front of your body at shoulder, or just above shoulder height. Your elbows will remain extended throughout the exercise. Grip the handles with a closed, neutral grip (thumbs wrapped around the handles and palms facing each other).
 
Step 2
Downward Movement: Gently contract your abdominal / core muscles (""bracing"") to stiffen your torso and stabilize your spine, and depress and retract your scapulae (pull your shoulders down and back) without arching your low back and maintain this shoulder position throughout the exercise.
 
Step 3
Exhale and slowly pull your arms backwards and downwards to a point level of your hips, but forming a wide arc with your movement. As your arms move backwards forming this wide arc, slowly externally rotate your arms so that your palms face upward. Maintain your erect torso position and avoid arching your low back during the movement.
 
Step 4
Upward Movement: Inhale and slowly return your arms back to your starting position keeping your arms extended and torso vertical.
 
Try performing this exercise alongside a mirror to monitor any change in your back or shoulder position.
			

		Share:","Kneeling Reverse Fly","Resistance Bands/Cables","Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/128-1.jpg"
"1712225524-49","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Incline Reverse Fly
			    
			    

	
		Target Body Part:
		Back, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/34/incline-reverse-fly/","Step 1
Starting Position: Holding two dumbbells, sit on a bench facing the backrest angled at 45 to 60 degrees. Hold your torso against the backrest and keep your feet firmly placed on the floor. Allow your arms to hang towards the floor with your elbows slightly flexed and palms facing each other. Stiffen your core and abdominal muscles (“bracing”) to stabilize your spine.
Step 2
Upward Phase: Exhale and slowly raise the dumbbells up and out to the sides, raising the upper arms, elbows and dumbbells in unison until the arms are near level with the shoulders. Squeeze your scapulae (shoulder blades) together as you reach the end position. In the raised position, the dumbbells should be aligned with, or slightly in front of your ears. Avoid arching your back during the upward phase by keeping your torso firmly pressed into the backrest.
Step 3
Downward Phase: Gently inhale and lower the dumbbells in unison back to your starting position.
Technique is very important in this lift. If the dumbbells are raised to an end position behind the head rather than in line with the ears, the emphasis shifts off the shoulders and onto the latissimus dorsi (back).
			

		Share:","Incline Reverse Fly","Bench, Dumbbells","Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/34-1.jpg"
"1712225526-50","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Incline Chest Press
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/25/incline-chest-press/","Step 1
Starting Position: Grasp two dumbbells and lie supine (on your back) on an incline bench angled between 45 and 60 degrees with your feet placed firmly on the floor or on a raised platform to allow you to maintain a neutral spine (flat to normal curvature).
 
Step 2
Depress and retract your scapulae (pull shoulders down and back) to make firm contact with the bench. Your head, shoulders, butt and feet should make contact with the bench and floor/riser throughout the exercise. If using a spotter, signal for assistance in moving to your starting position. Grasp each dumbbell with a closed, pronated grip (palms facing forward, thumbs wrapped around the handle) and press the dumbbells in unison to a level over your eyes or slightly higher, with your elbows fully extended. Maintain a neutral wrist position (avoid flexion / extension at the wrist joint).
 
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in unison and in a controlled movement towards your upper chest, but moving slightly wider towards the armpits. Gently touch the dumbbells to your chest without bouncing, maintaining your neutral wrist position. Keep the elbows under your wrists, and either close to your sides (emphasizes more triceps) or flared out from the body (emphasizes more pectorals). Maintain all points of contact with the bench and floor/riser and avoid any arching in the low back.
 
Step 4
Upward Phase: Exhale and gently press upwards to full elbow extension with the dumbbells positioned at your starting position. Maintain your points of contact with the bench and floor/riser, avoid arching your back during the lift and maintain your neutral wrist position throughout the movement.
 
Step 5
At the end of the set, signal your spotter to assist you in taking the dumbbells and maintain a firm grip until the dumbbells are taken from your hands.
Safety is very important in this exercise. A spotter should adopt a split-stance position with the hands positioned as close to the most distal (wrist) joint. Keep the hands near, but not touching the wrists unless needed.
			

		Share:","Incline Chest Press","Bench, Dumbbells","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/25-1.jpg"
"1712225528-51","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Inchworms
			    
			    

	
		Target Body Part:
		Abs, Arms, Back, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/254/inchworms/","Step 1
Starting Position:  From a standing position with your feet together or slightly apart, stiffen (“brace”) your abdominal muscles to stabilize your spine.   

Step 2
Gently exhale and bend forward from your hips (""hip hinging""), keeping your knees extended (but not locked), and extend your arms in front of your body while slowly lowering your torso towards the floor until you can place your fingers or palms of your hands on the floor in front of your body.  Maintaining a flat spine and a soft bend in your knees during this movement is acceptable.

Step 3
Slowly begin to walk your hands forward (6-12” or 12 ½ - 25 cm steps) without moving your feet (your heels will begin to rise off the floor).  Continue walking yourself forward until you reach a full-push-up position where your spine, hips and head are level with the floor (plank position).

Step 4
Perform one full push-up, lowering your chest and hips simultaneously to the floor while maintaining a rigid torso and head aligned with your spine.  Do not allow your low back to sag or your hips to hike upwards during this downward phase.  Continue to lower yourself until your chest or chin touch the floor. Allow your elbows to flare outwards during the lowering phase.   

Step 5
Press upwards through your arms while maintaining a rigid torso and head aligned with your spine.  Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms fully extend at the elbows.  Slowly begin walking your feet forward towards your hands, taking 6-12” steps without moving your hands.  Maintain a flat spine throughout and continue walking until your feet are close to your hands.  

Step 6
Repeat this movement and continue for 10 – 15 yards (9-13 m).

Step 7
Exercise Variation:  You can progress this exercise by adding multiple push-ups in the lowered position.

To maximize the benefits of this exercise and reduce the potential for injury, it is important to monitor the position of your spine throughout the exercise.  Focus on keeping your spine flat and avoid any rounding of your low back.  Smaller steps help maintain correct body position.  Reaching too far forward with your arms will put unnecessary stress on the shoulders. 

			

		Share:","Inchworms","No Equipment","Abs, Arms, Back, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/254-1.jpg"
"1712225532-52","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","High Plank T-spine Rotation
			    
			    

	
		Target Body Part:
		Abs, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/330/high-plank-t-spine-rotation/","Start in a push-up position with hands under the shoulders and the legs straightened directly behind the body about hip-width apart. Squeeze the thighs and glutes while straightening the right arm and pressing it into the floor. At the same time, lift the left hand up and twist the hips and shoulders to raise the left arm up towards the ceiling. Bring the left arm down, press the left hand into the floor, and twist the hips and shoulders to alternate sides, lifting the right hand into the air. Repeat for the desired number of repetitions.
			

		Share:","High Plank T-spine Rotation","No Equipment","Abs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/330-1.jpg"
"1712225534-53","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Halo
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Chest, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/394/halo/","Stand with the feet approximately shoulder-width apart and hold a kettlebell by the horns directly in front of the chest. Keep the back straight while moving the kettlebell from in front of the chest to over the right shoulder, reaching across the body with the left arm. Continue moving the kettlebell around and behind the head to bring it back to the chest by passing it over the left shoulder. Continue for the desired number of repetitions before switching directions.
			

		Share:","Halo","Kettlebells","Back, Butt/Hips, Chest, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/394-1.jpg"
"1712225537-54","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Front Raise
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/54/front-raise/","Step 1
Starting Position: Stand holding dumbbells in front of you thighs using a closed, pronated grip (thumbs around the handles and palms facing your thighs). Position the dumbbells lightly touching the fronts of your thighs with your elbows extended or holding a slight bend. Assume either a split-stance position to stabilize your body or position your feet slightly wider than hip-width apart.
Step 2
Stiffen your torso by contracting your abdominal/core muscles (""bracing""), and depress and retract your scapulae (pull your shoulders down and back), maintaining this position throughout the exercise. Your head position should be aligned with your spine.
Step 3
Upward Phase: Exhale and slowly raise the dumbbells up in front of your body. Your elbows and upper arms should rise together and be slightly ahead of your forearms and dumbbells. As your arms move past 60 - 70 degrees (nearing shoulder level), slowly rotate them upwards somewhat so that the inside edge of the dumbbells point slightly upwards. Continue raising the dumbbells until your arms are level with your shoulders and approximately parallel with the floor. Maintain an erect torso (no arching of your low back) and neutral wrist position (avoid flexion and extension of your wrists).
Step 4
Downward Phase: Inhale and gently lower the dumbbells back towards your starting position keeping your elbows slightly extended. Maintain your foot, torso, shoulder and wrist positions while lowering the dumbbells and rotating them slightly inwards as your arms pass that 60-70 degree mark.
Traditionally, this exercise positions the arms into internal rotation during the lift, so the slight external rotation initiated at the 60-70 degree mark may reduce potential impingement in the shoulder joint.
			

		Share:","Front Raise","Dumbbells","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/54-1.jpg"
"1712225539-55","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Diagonal Raise
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/371/diagonal-raise/","Stand with the feet hip-width apart, hold one dumbbell in the left hand with the left arm down straight and the left palm resting in front of the right thigh. Press the feet into the ground, keep the hips straight and the back tall. Raise the left arm across the body and out to the left side so that the weight is brought up to shoulder-height and the arm is kept straight.
			

		Share:","Diagonal Raise","Dumbbells","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/371-1.jpg"
"1712225541-56","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Contralateral Limb Raises
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/53/contralateral-limb-raises/","Step 1
Starting Position: Lie prone (on your stomach) on a mat with your legs extended, ankles slightly plantarflexed (toes pointing away from your shins), arms extended overhead with palms facing each other. Relax your head to align it with your spine.
 
Step 2
Upward Phase: Exhale, contract your abdominal/core muscles to stabilize your spine and slowly raise one arm a few inches off the floor keeping your arm extended and avoiding any rotation in your arm. Maintain your head and torso position, avoiding any arching in your back or raising of your head. Hold this position briefly.
 
Step 3
Downward Phase: Gently inhale and lower your arm back towards your starting position without any movement in your low back or hips.
 
Step 4
Exercise Variation (1): From your starting position, contract your abdominal and core muscles to stabilize your spine and slowly extend one hip (raise one leg) a few inches off the floor keeping your leg extended, ankle plantarflexed (toes pointing away from your shins) and avoiding any rotation in your leg. Maintain your head and torso position, avoiding any arching in your back or raising of your head. Hold this position briefly before returning to your starting position.
 
Step 5
Exercise Variation(2): From your starting position, contract your abdominal/core muscles to stabilize your spine and slowly extend one hip (raise one leg) a few inches off the floor while simultaneously raising the opposite arm a few inches off the floor. Keep both your leg and arm extended and avoiding any rotation in each. Maintain your head and torso position, avoiding any arching in your back or raising of your head. Hold this position briefly before returning to your starting position.
			

		Share:","Contralateral Limb Raises","No Equipment","Back, Butt/Hips, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/53-1.jpg"
"1712225543-57","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","CKC Parascapular Exercises
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/259/ckc-parascapular-exercises/","Step 1
Starting Position: Kneel on an exercise mat or floor, positioning your knees and feet hip-width apart, with your feet dorsi-flexed (toes pointing towards your body). Slowly lean forward to place your hands on the mat, positioning them directly under your shoulders at shoulder-width with your fingers facing forward. Reposition your hands and knees as necessary so that your knees are directly under your hips and hands are directly under your shoulders. Stiffen your abdominal muscles to position your spine in a neutral position, avoid any excessive sagging or arching.
Step 2
Slide your right hand forward to a staggered stance position, moving it 6 to 12 inches forward of the shoulder.  Internally rotate both arms turning your finger tips to the center.  Hold this position for 5-10 seconds for a total of 2-4 repetitions.  Repeat switching hand positions. 

Step 3
Exercise Variation: 

Progress to a full push up position.  

Arms fully extended, position your shoulders directly over your elbows, for, and head in line with your spine. Stiffen your abdominal muscles (“brace”) to stabilize your spine, then depress and retract your scapulae (pull your shoulders down and back) Keep your hips and glutes down, maintaining a flat back avoiding any arching (sagging) in the low back.  Avoid any bending at the knee.  Keep your legs fully extended and quadriceps contracted.  Your feet are dorsiflexed (toes pointing towards your shins).
Slide your right hand forward to a staggered stance position, moving it 6 to 12 inches forward of the shoulder.  Internally rotate both arms turning your finger tips to the center.  Hold this position for 5-10 seconds for a total of 2-4 repetitions.  Repeat switching hand positions.



 

Progress adding a shoulder drop. 

From push up position, slide your right hand to a staggered stance position, moving it 6 to 12 inches forward of the shoulder.  Drop your left shoulder toward the floor.  Hold this position for 5-10 seconds for a total of 2-4 repetitions.  Repeat switching hand positions. 



			

		Share:","CKC Parascapular Exercises","No Equipment","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/259-1.jpg"
"1712225545-58","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Chest Press
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/19/chest-press/","Step 1
Starting Position: Grasp two dumbbells and lie supine (on your back) on a flat bench with your feet firmly placed on the floor or upon a raised platform to allow you to maintain a flat or neutral (flat) spine. If working with a spotter, signal the spotter for assistance in handing you your the dumbbells.
Step 2
Depress and retract your scapulae (pull shoulders down and back) to make firm contact with the bench. Your head, shoulders, butt and feet should make contact with the bench and floor/riser throughout the exercise. Signal your spotter for assistance in moving to your starting position. Grasp each dumbbell with a closed, pronated grip (palms facing forward, thumbs wrapped around the handle), press the dumbbells to a position level with or just below your eyes with the elbows fully extended. Maintain a neutral wrist position (avoid flexion/extension at the wrist joint).
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in unison and in a controlled movement towards your mid-chest, but moving slightly wider towards the armpits. Gently touch the dumbbells to your chest without bouncing, maintaining your neutral wrist position. Keep the elbows close to your sides (emphasizes more triceps) or flared out from the body (emphasizes more pectorals). Maintain all points of contact with the bench and floor/riser and avoid any arching in the low back.
Step 4
Upward Phase: Exhale and gently press upwards to full elbow extension with the dumbbells positioned at or just below the level of your eyes. Maintain your points of contact with the bench and floor/riser, avoid arching your back during the lift and maintain neutral wrist position throughout the movement.
Step 5
At the end of the set, signal your spotter to assist you in taking the dumbbells and maintain a firm grip until the dumbbells are taken from your hands.
Safety is very important in this exercise. A spotter should adopt a split-stance position or half-kneeling position with the hands positioned as close to the most distal (wrist) joint. Keep the hands near, but not touching the wrists unless needed.
			

		Share:","Chest Press","Bench, Dumbbells","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/19-1.jpg"
"1712225547-59","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Chest Press
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		Barbell, Bench
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/5/chest-press/","Lie face up on a flat bench, and grip a barbell with the hands slightly wider than shoulder-width. Press the feet into the ground and the hips into the bench while lifting the bar off the rack. Slowly lower the bar to the chest by allowing the elbows to bend out to the side. Stop when the elbows are just below the bench, and press feet into the floor to press the weight straight up to return to the starting position.
			

		Share:","Chest Press","Barbell, Bench","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/5-1.jpg"
"1712225549-60","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Bottom-up Press
			    
			    

	
		Target Body Part:
		Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/396/bottom-up-press/","Stand with the feet hip-width apart so that the right foot is slightly in front of the left and hold a kettlebell in the right hand in a ‘bottom-up’ position by holding the top of the handle so that the bottom of the kettlebell is facing up. Keep a strong grip to maintain balance of the kettlebell. Push the right foot into the ground to shift the weight of the body forward while pressing the right arm straight overhead. Pull the right elbow back down to the rib cage to lower the weight. 
			

		Share:","Bottom-up Press","Kettlebells","Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/396-1.jpg"
"1712225552-61","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Bent-over Row
			    
			    

	
		Target Body Part:
		Arms, Back, Shoulders
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/12/bent-over-row/","Grip a barbell with palms down so that the wrists, elbows, and shoulders are in a straight line. Lift the bar from the rack, bend forward at the hips, and keep the back straight with a slight bend in the knees. Lower the bar towards the floor until the elbows are completely straight, and keep the back flat as the bar is pulled towards the belly button. Then slowly lower the bar to the starting position and repeat.  
			

		Share:","Bent-over Row","Barbell","Arms, Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/12-1.jpg"
"1712225554-62","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Bent Knee Push-up
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/13/bent-knee-push-up/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
 
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body from the knees without any bend at the hips. Stiffen your torso by contracting your core and abdominal muscles (""bracing"").
 
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase. Continue to lower yourself until your chest or chin touch the mat or floor. Your elbows should remain close to the sides of your body or flare outwards slightly.
 
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows.
Push-ups place stress upon the wrist joints. To alleviate some of this stress you may opt to use dumbbells and grip the handles rather than place your hands on the floor. If your are pressing from an elevation such as a dumbbell, you do not need to lower your chest or chin to the floor, but rather lower yourself until your chest or chin are level with the dumbbell handles.
			

		Share:","Bent Knee Push-up","No Equipment","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/13-1.jpg"
"1712225556-63","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=1","Barbell Jammers
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs, Shoulders
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/236/barbell-jammers/","Step 1
Starting Position: Place the end of a standard barbell in a corner so that it will not move unnecessarily, place a weight on one end of the barbell with a collar so that the weight can not fall off during the exercise.  Stand with your feet slightly wider than shoulder-width, your toes pointed forward or slightly outward facing the end of the barbell so that it is between both feet and directly under your center of gravity.
 
Step 2
Squat down by first shifting your hips backwards then downwards to create a hinge-like movement at your knees, as you lower your hips the knees will then start to shift forward slowly, but try to control the amount of forward translation (movement) of the tibia (shinbone). Brace your core to keep your trunk stable and spine straight. Continue to lower yourself until your thighs are near, or parallel with the floor, or until your heels begin to lift off the floor, or until your torso begins to round or flex forward.  Lift the end of the barbell and firmly grasp it in both hands using a closed grip (thumbs wrapped around the bar). Position the end of the bar directly in front of your chest directly under your chin. Maintain your body position with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest held up and out, head in line with your spine or slightly extended (raised), heels on the floor, and shoulders over or slightly in front of the bar. Your eyes should be facing forward or slightly upward.
 
Step 3
Upward phase:  Push your feet into the ground and drive your hips forward to extend your legs and begin the upward phase of the movement by standing up while continuing to hold the end of the barbell in front of your chest.  Monitor your feet, ankles and knees; to maintain control of your feet and knees push the floor away from you while keeping your knees aligned over the second toe of each foot as you move up to a standing position.
 
Step 4
As you approach a full standing position quickly push through your heels, extending and pushing the hips towards an upright position, begin to press the end of the barbell upwards with both hands continuing to grip the end of the bar, stiffen your core and abdominal muscles (“bracing”) to stabilize your spine.
 
Step 5
As the hips and knees reach full extension, continue pushing upward onto your toes at the ankle while pressing the bar overhead into full extension. The movement for the bar should start at the hips, travel through the trunk and continue through the shoulders and arms. Avoid arching your back during the overhead push. Roll up on your toes as you move your legs into triple extension (ankle plantarflexion, knee and hip extension).
 
Step 6
Exercise Variation: Increase the velocity or speed of the movement to transition from a strength to a power-based exercise.
Start with light resistance then gradually progress this exercise by increasing the weight and increasing the pace of the exercise so that you begin to perform the movement explosively against heavier resistance. 


Technique is very important in this lift. Do not progress to explosive movements until you master your technique.

			

		Share:","Barbell Jammers","Barbell","Abs, Butt/Hips, Full Body/Integrated, Legs - Calves and Shins, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/236-1.jpg"
